"origId","origProcId","m","d","yDot","injector","ct","ms","aC3H6O","T","tTurb","y","liquidCore","U:0","U:1","U:2","n:0","n:1","n:2","Uturb:0","Uturb:1","Uturb:2","Points:0","Points:1","Points:2"
93372,2,6.10798e-13,8.22351e-06,0,0,0,0,1,294.576,0.00141,0,0,6.50319,0.0963714,-4.65263e-08,0,1,-4.82781e-07,0.70704,0.00764029,-0.603965,0.224945,0.0173028,-8.35347e-09
93382,2,6.31454e-13,2.01439e-05,0,0,0,0,1,293.012,0.006965,0,0,8.19794,0.28009,-1.9114e-07,0,1,-6.82425e-07,1.00573,0.165133,-0.021431,0.223832,0.0122593,-8.36606e-09
93376,2,6.21938e-13,1.16683e-05,0,0,0,0,1,294.671,0.0048425,0,0,5.91629,0.044247,2.0704e-18,0,1,-6.67396e-18,0.0871798,-0.0457411,-0.133238,0.217409,0.0170755,-2.70277e-20
92957,2,6.32587e-13,2.55557e-05,0,0,0,0,1,293.101,0.01073,0,0,6.91585,0.24613,2.70701e-07,0,1,1.09983e-06,-0.0567494,0.137614,-0.0214245,0.237094,0.012896,1.41834e-08
92358,2,6.12041e-13,8.93759e-06,0,0,0,0,1,297.423,0.007315,0,0,3.12373,-0.0313134,-7.00117e-10,0,1,2.23584e-08,0.00976383,0.0469405,0.0393491,0.19702,0.0281785,6.30026e-10
92553,2,6.3079e-13,2.30366e-05,0,0,0,0,1,294.593,0.004365,0,0,5.64949,-0.207105,-1.28543e-07,0,1,6.20664e-07,-0.147348,-0.305576,0.0469658,0.188584,0.0162439,1.0082e-08
92815,2,6.21034e-13,1.19688e-05,0,0,0,0,1,293.242,0.0072575,0,0,7.1007,-0.332441,4.84639e-18,0,1,-6.03742e-18,0.00480381,-0.432428,0.407944,0.241442,0.0113971,2.77346e-20
91689,2,6.26452e-13,1.66137e-05,0,0,0,0,1,293.902,0.0029925,0,0,6.87865,0.230958,7.47542e-07,0,1,3.2367e-06,0.605395,0.135218,0.621261,0.252607,0.0152246,4.92775e-08
90457,2,6.19805e-13,1.49996e-05,0,0,0,0,1,295.732,0.00204,0,0,5.29516,0.520627,1.27191e-08,0,1,2.44304e-08,0.880203,0.498869,1.32217,0.253889,0.0246338,6.01814e-10
92224,2,6.29519e-13,1.99194e-05,0,0,0,0,1,295.192,0.007135,0,0,5.3337,0.0657467,1.29762e-18,0,1,-1.27021e-17,0.127973,-0.00410608,-0.0706722,0.24836,0.0201728,-1.56926e-19
93592,2,6.25362e-13,1.27705e-05,0,0,0,0,1,295.476,0.0097025,0,0,3.12713,0.995409,-7.24617e-06,0,1,-7.2796e-06,-1.68467,0.953769,0.12358,0.199218,0.0207012,-1.50697e-07
91459,2,6.20316e-13,1.3935e-05,0,0,0,0,1,296.125,0.0020175,0,0,5.29223,0.048445,-1.31699e-08,0,1,-2.71852e-07,1.09693,0.018292,0.187933,0.225407,0.0242449,-6.59104e-09
93349,2,6.1858e-13,1.01039e-05,0,0,0,0,1,297.567,0.001795,0,0,2.94911,-0.117738,7.16621e-08,0,1,-6.08657e-07,0.0197825,-0.0541421,-0.0653805,0.246316,0.0350125,-2.13106e-08
93299,2,6.23158e-13,1.10138e-05,0,0,0,0,1,295.582,0.01142,0,0,6.24802,1.07594,-2.99566e-07,0,1,-2.78422e-07,1.46794,1.02783,0.0958001,0.224072,0.0218013,-6.06995e-09
93206,2,6.175e-13,1.10259e-05,0,0,0,0,1,294.925,0.003205,0,0,7.33926,1.9776,-0.00116938,0,1,-0.000591314,2.12399,1.90908,1.14386,0.247839,0.0206681,-1.22213e-05
92384,2,6.24178e-13,1.23144e-05,0,0,0,0,1,293.763,0.0057275,0,0,6.84204,0.201172,-8.82025e-09,0,1,-4.38444e-08,0.141452,0.0870978,0.00584818,0.206621,0.0140299,-6.15131e-10
93631,2,6.28853e-13,1.45089e-05,0,0,0,0,1,292.93,0.010965,0,0,6.98998,0.137932,2.33823e-07,0,1,1.69521e-06,-0.402516,0.029078,0.093153,0.22764,0.0109588,1.85775e-08
92276,2,6.26637e-13,1.45116e-05,0,0,0,0,1,293.109,0.010885,0,0,7.36163,0.0701315,-6.31708e-09,0,1,-9.00749e-08,0.0927851,-0.0382071,-0.0675443,0.229687,0.0113665,-1.02383e-09
91765,2,6.34184e-13,3.82444e-05,0,0,0,0,1,292.12,0.007455,0,0,7.03364,0.233679,3.03345e-09,0,1,1.29813e-08,-0.181005,0.131801,-0.038883,0.255929,0.0122167,1.58589e-10
93205,2,6.24633e-13,1.20489e-05,0,0,0,0,1,294.149,0.0036775,0,0,7.2218,-0.371759,-5.30755e-07,0,1,1.42769e-06,0.910023,-0.474106,-0.0689444,0.222498,0.0151138,2.15777e-08
92444,2,6.14729e-13,9.55311e-06,0,0,0,0,1,294.47,0.0091425,0,0,5.42063,0.348921,-2.30947e-08,0,1,-6.61888e-08,-0.522171,0.256784,0.259348,0.191382,0.0163398,-1.08151e-09
93509,2,6.28026e-13,1.65022e-05,0,0,0,0,1,292.735,0.00733,0,0,6.75684,-0.544559,-2.52174e-06,0,1,4.63079e-06,-0.897162,-0.657702,0.393335,0.220204,0.00987402,4.57245e-08
91895,2,6.1282e-13,1.02035e-05,0,0,0,0,1,294.23,3.5e-05,0,0,5.53048,0.806212,4.25708e-08,0,1,5.28035e-08,0.51515,0.235046,0.0141344,0.187054,0.0162811,8.59699e-10
93170,2,6.06786e-13,8.0161e-06,0,0,0,0,1,296.668,0.008775,0,0,3.80443,-0.047242,4.10333e-08,0,1,-8.68576e-07,0.0776894,0.013453,0.119094,0.162662,0.0218363,-1.89665e-08
92834,2,6.18935e-13,1.12693e-05,0,0,0,0,1,293.67,0.006875,0,0,6.92782,0.0643116,1.03673e-08,0,1,1.61204e-07,0.224199,-0.0496137,0.398437,0.206683,0.0139609,2.25055e-09
92620,2,6.1549e-13,1.06373e-05,0,0,0,0,1,293.481,0.0023875,0,0,7.06742,0.362051,5.39311e-08,0,1,1.4896e-07,0.196959,0.243941,-0.151372,0.202036,0.013532,2.01572e-09
92544,2,6.18373e-13,1.00886e-05,0,0,0,0,1,294.57,0.0066275,0,0,4.64316,1.02132,-2.55052e-06,0,1,-2.49727e-06,-1.1425,0.932993,0.124366,0.227209,0.0176017,-4.39561e-08
92542,2,6.33341e-13,3.16878e-05,0,0,0,0,1,292.899,0.0016275,0,0,5.62351,-0.567836,-2.28468e-07,0,1,4.02349e-07,-1.92428,-1.28595,-1.42125,0.22249,0.0141882,5.70861e-09
92893,2,6.26572e-13,1.44718e-05,0,0,0,0,1,293.384,0.010065,0,0,6.86892,-0.0474001,3.11599e-18,0,1,-7.79254e-18,-0.0454414,-0.143283,-0.338257,0.250828,0.011976,6.9729e-21
93053,2,6.3283e-13,2.45266e-05,0,0,0,0,1,292.877,0.009575,0,0,7.16252,-0.0712718,-5.87853e-08,0,1,8.24805e-07,-0.172706,-0.172428,-0.0542963,0.245412,0.0104458,8.61576e-09
92367,2,6.23122e-13,1.20969e-05,0,0,0,0,1,296.127,0.013975,0,0,4.77306,1.53642,4.82877e-06,0,1,3.14287e-06,0.617426,1.516,-0.144303,0.24698,0.0261537,8.21978e-08
93671,2,6.2685e-13,1.32932e-05,0,0,0,0,1,293.668,0.0006625,0,0,6.53053,-0.0304429,-1.70756e-08,0,1,5.60905e-07,0.0421904,-0.252597,-0.20068,0.212709,0.0143498,8.04886e-09
93632,2,6.21741e-13,1.30447e-05,0,0,0,0,1,297.18,0.003575,0,0,2.80329,0.492797,2.7149e-06,0,1,5.50916e-06,-0.423551,0.579612,-0.0890341,0.177101,0.0255967,1.41016e-07
92236,2,6.29574e-13,1.75835e-05,0,0,0,0,1,293.253,0.0042425,0,0,6.69088,0.286254,1.31152e-08,0,1,4.58168e-08,-0.356526,0.166325,-0.0795598,0.207652,0.013027,5.96855e-10
92748,2,6.3093e-13,2.24515e-05,0,0,0,0,1,295.613,0.00071,0,0,4.7763,1.03917,-9.20897e-07,0,1,-8.86182e-07,-0.0328513,0.935813,0.150132,0.222124,0.0243643,-2.15912e-08
90464,2,6.23714e-13,1.75406e-05,0,0,0,0,1,293.573,0.00253,0,0,6.70818,0.0162,-9.41851e-10,0,1,-5.8139e-08,0.0479286,-0.11784,-0.112608,0.210179,0.0142138,-8.26378e-10
90301,2,6.12967e-13,1.12608e-05,0,0,0,0,1,294.266,0.0066,0,0,6.14954,0.157512,-1.21735e-08,0,1,-7.72864e-08,0.00547276,0.0579448,0.175931,0.189917,0.0156631,-1.21054e-09
92144,2,6.30067e-13,1.94317e-05,0,0,0,0,1,294.365,0.001095,0,0,5.99573,0.357777,-1.13995e-06,0,1,-3.18619e-06,0.712054,0.109251,-0.365393,0.244201,0.0181055,-5.76875e-08
94231,2,6.22292e-13,1.13466e-05,0,0,0,0,1,296.561,0.0073675,0,0,3.65491,0.271021,-6.40279e-07,0,1,-2.36247e-06,-0.213683,0.304486,-0.190147,0.179247,0.0227213,-5.36784e-08
93261,2,6.17697e-13,1.07313e-05,0,0,0,0,1,292.727,0.0027275,0,0,7.64579,0.194978,1.34409e-07,0,1,6.89355e-07,-0.0413316,0.0715804,0.083128,0.205982,0.0107244,7.39295e-09
89536,2,5.99048e-13,8.59576e-06,0,0,0,0,1,293.726,0.008935,0,0,7.23201,0.082953,1.96904e-09,0,1,2.37368e-08,0.446763,-0.0323445,-0.00168198,0.206065,0.0136858,3.24857e-10
93204,2,6.15346e-13,8.52476e-06,0,0,0,0,1,292.547,0.0090425,0,0,8.5009,-0.279209,-2.49337e-07,0,1,8.93012e-07,0.676967,-0.392232,-0.309817,0.215864,0.0096117,8.58337e-09
92744,2,6.17903e-13,1.06655e-05,0,0,0,0,1,294.277,0.0003925,0,0,6.63003,-0.746838,9.47797e-18,0,1,-9.14104e-18,0.997981,-1.17092,1.0072,0.246669,0.0166616,-5.36703e-20
92040,2,6.16261e-13,1.06181e-05,0,0,0,0,1,293.079,0.00572,0,0,7.49403,0.469297,-1.43884e-07,0,1,-3.06595e-07,0.231012,0.35097,0.240137,0.212539,0.0120384,-3.69092e-09
91666,2,6.21343e-13,1.26289e-05,0,0,0,0,1,294.216,0.0087175,0,0,5.97081,0.10484,2.37571e-07,0,1,2.26603e-06,-0.143116,0.0122686,-0.178945,0.247315,0.0159329,3.61043e-08
90675,2,6.21208e-13,1.37493e-05,0,0,0,0,1,293.786,0.003045,0,0,5.95253,0.351423,-6.00599e-19,0,1,-8.48204e-18,-0.509261,0.257412,-0.569379,0.255178,0.0142258,-1.86281e-20
92587,2,6.22668e-13,1.13947e-05,0,0,0,0,1,294.487,0.0077375,0,0,6.00414,0.0819001,1.77251e-18,0,1,-7.67171e-18,0.0121222,-0.00917331,0.0214513,0.244522,0.0165083,-2.88719e-20
93584,2,6.23371e-13,1.17725e-05,0,0,0,0,1,295.665,0.0040975,0,0,4.47177,-0.116649,4.53565e-07,0,1,-3.88831e-06,-0.302324,-0.162663,0.405335,0.217154,0.0212077,-8.24619e-08
93074,2,6.25245e-13,1.40635e-05,0,0,0,0,1,294.993,0.0007775,0,0,5.26704,0.47657,-6.06798e-06,0,1,-1.27326e-05,0.0283644,0.368668,-0.877274,0.257136,0.0206926,-2.63471e-07
93173,2,6.23519e-13,1.23651e-05,0,0,0,0,1,293.524,0.004125,0,0,6.60535,0.392841,-2.88689e-19,0,1,-7.45829e-18,-0.136387,0.294621,0.683002,0.246461,0.0131075,7.91045e-22
91688,2,6.2223e-13,1.27906e-05,0,0,0,0,1,294.334,0.0026125,0,0,5.70379,0.377287,2.35508e-07,0,1,6.24215e-07,-0.360742,0.283799,-0.043695,0.242464,0.0163119,1.01821e-08
92378,2,6.18606e-13,1.01213e-05,0,0,0,0,1,295.742,0.0144375,0,0,5.64249,1.41268,-1.57619e-17,0,1,-1.27546e-17,1.0321,1.36687,0.178089,0.262373,0.0240555,-2.01904e-19
93514,2,6.22312e-13,1.11835e-05,0,0,0,0,1,293.694,0.0083625,0,0,6.71303,0.148488,2.87685e-09,0,1,1.93743e-08,-0.0600603,0.0321625,0.0724232,0.202464,0.0137879,2.67131e-10
93997,2,6.19907e-13,1.15267e-05,0,0,0,0,1,296.758,0.00929,0,0,3.3473,0.32342,-1.79546e-07,0,1,-5.55148e-07,-0.267555,0.399914,0.194954,0.157385,0.0218356,-1.2122e-08
93615,2,6.24279e-13,1.06933e-05,0,0,0,0,1,295.05,0.0070525,0,0,5.53821,0.0827393,1.64909e-18,0,1,-6.83386e-18,0.00720156,0.00384248,-0.00516753,0.210806,0.0180866,-3.93079e-20
93015,2,6.25649e-13,1.62866e-05,0,0,0,0,1,293.466,0.00181,0,0,8.18617,-2.15424,-3.09241e-06,0,1,1.4355e-06,1.36245,-2.3489,-1.67391,0.200595,0.0124873,1.79255e-08
93608,2,6.1873e-13,1.13949e-05,0,0,0,0,1,295.57,0.0023975,0,0,4.01404,2.08298,-1.4185e-06,0,1,-6.80997e-07,-0.476342,2.06881,1.05439,0.184981,0.0213132,-1.45142e-08
92142,2,6.22933e-13,1.41163e-05,0,0,0,0,1,294.305,0.003385,0,0,6.19036,0.0966403,5.01251e-08,0,1,5.18677e-07,0.00236716,-0.00521848,-0.00885004,0.194771,0.0155814,8.08169e-09
92537,2,6.26463e-13,1.55217e-05,0,0,0,0,1,295.158,0.001225,0,0,5.18185,0.306064,3.73688e-07,0,1,1.22095e-06,0.32047,0.163817,-0.605131,0.222627,0.0207285,2.53083e-08
92450,2,6.18035e-13,1.05292e-05,0,0,0,0,1,295.685,0.0038375,0,0,4.22554,0.191214,2.66584e-08,0,1,1.39416e-07,-0.282019,0.171706,0.473699,0.191064,0.0210785,2.93869e-09
92690,2,6.21458e-13,1.04527e-05,0,0,0,0,1,293.088,0.00016,0,0,7.54234,-0.169819,3.23107e-09,0,1,-1.90265e-08,0.547461,-0.55421,-0.416987,0.20396,0.0120584,-2.29429e-10
91430,2,6.27949e-13,1.77157e-05,0,0,0,0,1,295.116,0.0025275,0,0,5.14459,0.0251778,7.04939e-10,0,1,2.79984e-08,0.0816387,-0.0782668,0.0699356,0.251345,0.0209384,5.86243e-10
93072,2,6.20519e-13,1.09689e-05,0,0,0,0,1,294.687,0.00702,0,0,5.40983,0.197302,2.62913e-07,0,1,1.33254e-06,-0.249836,0.11372,0.395858,0.240427,0.018037,2.40349e-08
91747,2,6.23652e-13,1.16404e-05,0,0,0,0,1,293.108,0.010795,0,0,7.20572,0.100805,-6.73236e-08,0,1,-6.6786e-07,-0.113947,0.00772092,0.00875169,0.246839,0.0101433,-6.77431e-09
93724,2,6.28813e-13,1.4853e-05,0,0,0,0,1,294.258,0.0109,0,0,6.16609,0.732091,-2.64048e-06,0,1,-3.60676e-06,0.147455,0.636087,0.111005,0.216792,0.0167171,-6.02948e-08
93193,2,6.30246e-13,1.6292e-05,0,0,0,0,1,292.789,0.001875,0,0,8.06366,-0.428044,-8.53982e-07,0,1,1.99508e-06,0.549231,-0.557421,-0.196541,0.23363,0.00982644,1.96045e-08
91406,2,6.26686e-13,1.67366e-05,0,0,0,0,1,293.512,0.0078575,0,0,6.60629,-0.132214,-4.75283e-09,0,1,3.59479e-08,-0.280049,-0.231764,-0.138673,0.24582,0.0122872,4.41699e-10
89631,2,6.0937e-13,9.07138e-06,0,0,0,0,1,294.371,0.01398,0,0,5.1275,0.711883,1.11032e-07,0,1,1.55969e-07,-0.93201,0.622477,-0.023139,0.254736,0.0162087,2.52805e-09
92563,2,6.28302e-13,1.7311e-05,0,0,0,0,1,295.625,0.009815,0,0,5.61957,1.42385,1.91503e-07,0,1,1.34497e-07,1.1207,1.38791,-0.226824,0.235419,0.024142,3.24702e-09
92151,2,6.10765e-13,8.32434e-06,0,0,0,0,1,295.1,6.75e-05,0,0,4.72567,1.10813,-6.89771e-08,0,1,-6.22463e-08,0.0495094,0.112597,-0.123667,0.241931,0.0209514,-1.30415e-09
92318,2,6.19458e-13,8.95358e-06,0,0,0,0,1,292.821,0.0071775,0,0,7.6509,0.119353,3.43022e-08,0,1,2.87402e-07,-0.0216908,0.00076113,-0.0177334,0.211343,0.0104877,3.01418e-09
93839,2,6.14291e-13,8.00478e-06,0,0,0,0,1,294.385,0.005025,0,0,5.76505,0.426583,6.97045e-05,0,1,0.000163402,-0.293723,0.329948,-0.167119,0.21821,0.0162857,2.66111e-06
93961,2,6.20547e-13,9.68059e-06,0,0,0,0,1,294.25,0.00518,0,0,6.46122,0.379103,-1.94996e-20,0,1,-6.86647e-18,0.326213,0.279307,-0.0851515,0.200081,0.0158846,-2.90667e-20
93487,2,6.32341e-13,2.3647e-05,0,0,0,0,1,292.588,0.01001,0,0,7.78639,-0.0123866,-2.78104e-09,0,1,2.2452e-07,0.242995,-0.131724,0.193802,0.220302,0.0108681,2.4401e-09
92277,2,6.30851e-13,2.04266e-05,0,0,0,0,1,294.024,0.0017225,0,0,6.54412,1.84377,9.66207e-07,0,1,5.2404e-07,0.571553,1.94237,0.0232977,0.25229,0.017629,9.23831e-09
92775,2,6.0913e-13,8.91622e-06,0,0,0,0,1,295.98,0.006015,0,0,4.99993,0.409407,2.81605e-09,0,1,6.87836e-09,0.579295,0.393517,-0.309258,0.193801,0.0216003,1.48575e-10
94094,2,6.1455e-13,9.51241e-06,0,0,0,0,1,293.543,0.0010525,0,0,6.2571,-0.651845,-2.2258e-06,0,1,3.41461e-06,-0.598752,-0.76135,0.321182,0.213993,0.0132388,4.52053e-08
93401,2,6.27176e-13,1.59986e-05,0,0,0,0,1,295.891,1.25e-05,0,0,3.49859,1.24717,2.26659e-06,0,1,1.81739e-06,0.0207222,-0.282511,-0.584292,0.182714,0.0223568,4.0631e-08
92176,2,6.24256e-13,1.38615e-05,0,0,0,0,1,293.994,0.0062325,0,0,6.18614,0.170922,2.07284e-09,0,1,1.21274e-08,-0.226606,0.0622184,0.0826531,0.194027,0.0149282,1.8104e-10
91781,2,6.14307e-13,1.18431e-05,0,0,0,0,1,294.736,0.000705,0,0,5.93757,0.21696,1.88735e-07,0,1,8.69908e-07,0.52617,0.160783,-0.0462563,0.170614,0.0168102,1.46234e-08
93189,2,6.14437e-13,8.41226e-06,0,0,0,0,1,295.174,0.00423,0,0,5.10913,0.149987,-7.88027e-08,0,1,-5.25396e-07,-0.0963854,0.089605,0.0325902,0.194614,0.0187739,-9.86373e-09
90555,2,6.05774e-13,8.88376e-06,0,0,0,0,1,292.341,0.004245,0,0,7.75809,-0.0808639,-1.48805e-09,0,1,1.84019e-08,-0.26454,-0.198508,0.309492,0.20866,0.00929703,1.71083e-10
93350,2,6.20965e-13,1.07502e-05,0,0,0,0,1,292.646,0.00192,0,0,7.35869,0.298948,-1.57241e-09,0,1,-5.25982e-09,-0.346788,0.176214,-0.358211,0.2062,0.0106687,-5.61156e-11
91816,2,6.25782e-13,1.58837e-05,0,0,0,0,1,293.32,0.00042,0,0,5.47054,0.236179,1.7721e-06,0,1,7.50321e-06,-0.685704,-0.0517202,1.82685,0.253907,0.0124145,9.31483e-08
92469,2,6.20468e-13,1.18905e-05,0,0,0,0,1,294.388,0.0047825,0,0,6.36728,0.551084,-1.88202e-07,0,1,-3.41513e-07,0.405287,0.457465,-0.113,0.224798,0.0168033,-5.73856e-09
93314,2,6.22923e-13,1.20885e-05,0,0,0,0,1,294.516,0.0026525,0,0,6.58305,-0.400996,-3.7944e-08,0,1,9.46244e-08,0.623552,-0.495637,0.00971507,0.205428,0.0162874,1.54118e-09
91826,2,6.13125e-13,1.08094e-05,0,0,0,0,1,294.973,0.00698,0,0,6.24192,0.897346,-9.6499e-08,0,1,-1.07538e-07,0.852432,0.827734,0.10438,0.196314,0.0184098,-1.97976e-09
93598,2,6.23155e-13,1.12522e-05,0,0,0,0,1,292.857,1.5e-05,0,0,7.59996,-0.180127,1.62258e-06,0,1,-9.008e-06,0.00127649,0.00126675,-0.000129701,0.249962,0.00887595,-7.99545e-08
93649,2,6.18455e-13,8.86821e-06,0,0,0,0,1,295.686,0.0140525,0,0,6.65902,1.38321,-1.55601e-07,0,1,-1.12493e-07,1.96638,1.33587,0.170612,0.242174,0.0228494,-2.5704e-09
93337,2,6.2713e-13,1.3895e-05,0,0,0,0,1,292.872,0.009555,0,0,7.45915,-0.0283896,3.51415e-08,0,1,-1.23783e-06,-0.090464,-0.139503,0.149968,0.223167,0.0104412,-1.29244e-08
93348,2,6.21678e-13,1.03596e-05,0,0,0,0,1,292.987,0.0062425,0,0,7.16156,-0.356636,7.45179e-08,0,1,-2.08947e-07,-0.301177,-0.456923,-0.0553466,0.235219,0.0100013,-2.08974e-09
93381,2,6.26841e-13,1.14403e-05,0,0,0,0,1,293.168,0.0091175,0,0,7.27244,0.0860642,1.5036e-08,0,1,1.74706e-07,0.0210728,-0.0123006,-0.00543718,0.241635,0.0107874,1.88462e-09
93037,2,6.18208e-13,1.09798e-05,0,0,0,0,1,293.557,0.0061325,0,0,6.6269,0.555692,-2.64472e-09,0,1,-4.75933e-09,-0.14048,0.438701,-0.381921,0.199168,0.0139339,-6.63159e-11
92967,2,6.23043e-13,1.17502e-05,0,0,0,0,1,295.698,0.00927,0,0,3.49294,1.43428,1.96997e-06,0,1,1.37349e-06,-1.06411,1.39968,-0.235426,0.217312,0.0226572,3.11194e-08
94011,2,6.29506e-13,1.67764e-05,0,0,0,0,1,294.389,0.0076325,0,0,6.25474,0.313802,4.43614e-08,0,1,1.41368e-07,0.293078,0.21956,-0.10891,0.204302,0.0165816,2.3441e-09
92538,2,6.1699e-13,9.69114e-06,0,0,0,0,1,293.052,0.0096225,0,0,7.57723,0.00728519,-1.32128e-08,0,1,-1.81366e-06,0.294155,-0.0782273,0.358949,0.255521,0.009655,-1.75109e-08
92924,2,6.23322e-13,1.31579e-05,0,0,0,0,1,293.188,0.003105,0,0,8.15328,-1.17067,1.5869e-06,0,1,-1.35555e-06,1.00408,-1.28033,1.02664,0.227546,0.0114383,-1.55051e-08
92684,2,6.27408e-13,1.5673e-05,0,0,0,0,1,293.805,0.0094525,0,0,6.12956,0.429982,-1.16367e-18,0,1,-8.40652e-18,-0.335571,0.335048,-0.208341,0.253131,0.0143809,-1.96759e-20
91591,2,6.13168e-13,8.62812e-06,0,0,0,0,1,295.081,0.0007975,0,0,5.26227,-1.32516,1.43254e-17,0,1,-9.22248e-18,0.135211,-1.40603,-1.88247,0.252388,0.0204687,-8.7852e-20
94260,2,6.19556e-13,1.1002e-05,0,0,0,0,1,296.356,0.00492,0,0,3.03244,1.92616,1.29666e-06,0,1,6.73188e-07,-0.805027,1.95755,-0.264999,0.184308,0.0237304,1.5975e-08
93370,2,6.2981e-13,1.70992e-05,0,0,0,0,1,292.834,0.0087325,0,0,6.35107,0.0375935,-4.63653e-09,0,1,-1.23333e-07,-1.16253,-0.0737671,-0.169661,0.22425,0.0106151,-1.30919e-09
92127,2,6.30172e-13,2.26766e-05,0,0,0,0,1,293.779,0.0012525,0,0,4.57135,0.343764,2.47404e-07,0,1,7.19692e-07,-1.55198,-0.119195,-0.73498,0.230091,0.0169647,1.22094e-08
92597,2,6.17917e-13,9.52006e-06,0,0,0,0,1,293.463,0.0079475,0,0,7.17288,0.254357,-1.10372e-07,0,1,-4.33925e-07,0.262286,0.156395,-0.0651877,0.245662,0.012233,-5.30821e-09
92383,2,6.21544e-13,1.51661e-05,0,0,0,0,1,296.812,0.001945,0,0,4.58594,0.0736599,-3.28221e-09,0,1,-4.4559e-08,1.04403,0.108356,-0.0611514,0.181454,0.0241388,-1.0756e-09
91641,2,6.13687e-13,1.00544e-05,0,0,0,0,1,296.348,0.0010675,0,0,3.78767,0.324933,-2.1383e-18,0,1,-1.12418e-17,-0.066491,0.307215,1.69383,0.263424,0.0285429,-2.15541e-19
93233,2,6.08208e-13,8.34306e-06,0,0,0,0,1,295.808,0.008625,0,0,4.00356,0.526756,-2.36681e-07,0,1,-4.49318e-07,-0.452419,0.526058,0.188545,0.169237,0.019961,-8.96883e-09
93403,2,6.2444e-13,1.36142e-05,0,0,0,0,1,294.939,0.005715,0,0,5.59622,0.17563,8.0111e-08,0,1,4.56136e-07,0.0762006,0.0967643,-0.079481,0.214066,0.0182296,8.31516e-09
93202,2,6.25118e-13,1.44938e-05,0,0,0,0,1,292.444,0.00025,0,0,7.44841,0.182263,-9.66721e-09,0,1,-5.30398e-08,0.0739832,-0.344631,-0.31175,0.201219,0.0108812,-5.77134e-10
93756,2,6.32316e-13,2.0802e-05,0,0,0,0,1,292.676,0.0097725,0,0,7.63286,0.103768,1.96611e-07,0,1,1.89472e-06,0.112591,-0.00288393,-0.0828389,0.233109,0.0103837,1.96742e-08
91772,2,6.22954e-13,1.4789e-05,0,0,0,0,1,294.982,0.0055825,0,0,5.56666,0.383591,3.88452e-07,0,1,1.01267e-06,0.13246,0.307383,0.0138008,0.254084,0.0193425,1.95876e-08
92412,2,6.15607e-13,1.05338e-05,0,0,0,0,1,293.927,0.0009675,0,0,6.36122,-1.79407,-3.39534e-07,0,1,1.89253e-07,-0.136152,-1.91607,0.118495,0.247498,0.0135966,2.57319e-09
92369,2,6.30027e-13,1.95864e-05,0,0,0,0,1,292.941,0.008345,0,0,6.40039,0.0189323,-1.24387e-08,0,1,-6.57008e-07,-0.844606,-0.0816684,-0.421075,0.241921,0.0109336,-7.18345e-09
93794,2,6.30984e-13,1.99169e-05,0,0,0,0,1,293.356,0.005905,0,0,6.93513,0.235251,1.50359e-07,0,1,6.3914e-07,0.0948578,0.114198,-0.468378,0.19372,0.0137758,8.80465e-09
93916,2,6.14214e-13,8.65347e-06,0,0,0,0,1,297.281,0.0002025,0,0,2.82359,0.501586,1.78861e-07,0,1,3.56591e-07,-0.0252145,0.034052,-0.0477904,0.172597,0.0265577,9.47025e-09
94397,2,6.18911e-13,1.00865e-05,0,0,0,0,1,294.691,0.0033,0,0,6.11058,-0.559313,-4.85736e-07,0,1,8.68452e-07,0.424572,-0.6439,-0.399239,0.207798,0.0173161,1.50382e-08
91140,2,6.04505e-13,8.4514e-06,0,0,0,0,1,295.549,0.003985,0,0,4.5123,0.469109,3.47871e-09,0,1,7.41558e-09,-0.358543,0.416151,-0.116154,0.225694,0.0212629,1.57677e-10
92513,2,6.23005e-13,1.08734e-05,0,0,0,0,1,293.829,0.00483,0,0,6.58319,0.0685027,-1.75003e-07,0,1,-2.55469e-06,-0.0333113,-0.0258063,-0.0248045,0.254063,0.0133444,-3.40907e-08
93144,2,6.21565e-13,1.18546e-05,0,0,0,0,1,296.214,0.002595,0,0,4.31818,-0.59952,8.90136e-18,0,1,-1.19674e-17,0.172631,-0.614649,0.22045,0.227697,0.0244644,-2.01728e-19
93307,2,6.30084e-13,1.83591e-05,0,0,0,0,1,293.162,0.007525,0,0,7.15149,0.176611,-6.84301e-08,0,1,-3.87462e-07,-0.0149983,0.0516503,-0.0509563,0.201312,0.0126925,-4.91786e-09
93283,2,6.22942e-13,1.23718e-05,0,0,0,0,1,294.526,0.0027125,0,0,5.87873,0.0616572,3.05221e-08,0,1,4.95029e-07,0.0253206,-0.0289605,-0.00919098,0.207877,0.0168556,8.34401e-09
93725,2,6.28731e-13,1.26859e-05,0,0,0,0,1,292.586,0.0077,0,0,7.78728,0.085284,-6.75766e-08,0,1,-7.92371e-07,0.0219291,-0.02718,0.00649593,0.218826,0.00984086,-7.79762e-09
93252,2,6.22477e-13,1.17178e-05,0,0,0,0,1,293.781,0.001945,0,0,5.41643,0.994145,-1.80018e-07,0,1,-1.81078e-07,-0.94194,0.888271,1.16809,0.188385,0.0152609,-2.76341e-09
90888,2,6.21812e-13,1.27516e-05,0,0,0,0,1,293.131,0.0096125,0,0,7.86912,0.132647,5.59876e-08,0,1,4.22081e-07,0.655382,0.0432977,0.134836,0.254335,0.0102773,4.33784e-09
