"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100004,100000,298,0.767,0.00561333,1.16243e-06,1.1644,0,0.00868449,0.233,1.2768e-08,0.00522414,4.4621e-16,0,3.48204e-09,100000,298,0.00522414,1.31766e-06,0,0.00151479,2.88612,-0.0536046,0,2.88482,-0.0525824,0,2.31018e-06,1.78575e-06,3.40414e-09,7.46834e-07,0,0,1.13386e-08,1,0.054,0.1,0.054,0
100004,100000,298,0.767,0.00561333,1.17406e-06,1.1644,0,0.00852537,0.233,1.11286e-08,0.00507804,3.04144e-16,0,3.05505e-09,100000,298,0.00507804,1.28213e-06,0,0.00150203,2.88676,-0.0518222,0,2.88552,-0.0508159,0,2.17687e-06,1.53824e-06,2.93232e-09,6.65833e-07,0,0,1.13386e-08,1,0.05475,0.1,0.05475,0
100004,100000,298,0.767,0.00561333,1.19711e-06,1.1644,0,0.00837186,0.233,9.82061e-09,0.00490375,2.09906e-16,0,2.69297e-09,100000,298,0.00490375,1.24726e-06,0,0.00150263,2.88739,-0.0500936,0,2.8862,-0.0491067,0,2.06335e-06,1.34075e-06,2.55585e-09,5.99139e-07,0,0,6.85115e-09,1,0.0555,0.1,0.0555,0
100004,100000,298,0.767,0.00561333,1.23303e-06,1.1644,0,0.00822468,0.233,8.88515e-09,0.00469776,1.69439e-16,0,2.40387e-09,100000,298,0.00469776,1.21314e-06,0,0.00151826,2.88801,-0.0484256,0,2.88686,-0.0474622,0,1.9721e-06,1.1995e-06,2.28659e-09,5.48529e-07,0,0,6.85115e-09,1,0.05625,0.1,0.05625,0
100004,100000,298,0.767,0.00561333,1.26895e-06,1.1644,0,0.00807749,0.233,7.94969e-09,0.00449177,1.28972e-16,0,2.11478e-09,100000,298,0.00449177,1.17902e-06,0,0.00153388,2.88862,-0.0467576,0,2.88752,-0.0458177,0,1.88084e-06,1.05825e-06,2.01732e-09,4.97919e-07,0,0,6.85115e-09,1,0.057,0.1,0.057,0
100004,100000,298,0.767,0.00561333,1.30486e-06,1.1644,0,0.0079303,0.233,7.01422e-09,0.00428577,8.85046e-17,0,1.82568e-09,100000,298,0.00428577,1.1449e-06,0,0.00154951,2.88923,-0.0450896,0,2.88819,-0.0441731,0,1.78958e-06,9.17001e-07,1.74806e-09,4.4731e-07,0,0,6.85115e-09,1,0.05775,0.1,0.05775,0
100004,100000,298,0.767,0.00561333,1.35704e-06,1.1644,0,0.00778624,0.233,6.25724e-09,0.00406532,5.93089e-17,0,1.57345e-09,100000,298,0.00406532,1.11207e-06,0,0.00158092,2.88984,-0.043466,0,2.88884,-0.0425752,0,1.71113e-06,7.97122e-07,1.51954e-09,4.04331e-07,0,0,3.69739e-09,1,0.0585,0.1,0.0585,0
100004,100000,298,0.767,0.00561333,1.43848e-06,1.1644,0,0.00764778,0.233,5.82133e-09,0.00381883,5.03904e-17,0,1.38754e-09,100000,298,0.00381883,1.08158e-06,0,0.00164073,2.89043,-0.0419224,0,2.88947,-0.041061,0,1.6557e-06,7.1569e-07,1.36431e-09,3.75078e-07,0,0,3.69739e-09,1,0.05925,0.1,0.05925,0
100004,100000,298,0.767,0.00561333,1.51992e-06,1.1644,0,0.00750932,0.233,5.38543e-09,0.00357235,4.14718e-17,0,1.20164e-09,100000,298,0.00357235,1.05109e-06,0,0.00170054,2.89102,-0.0403788,0,2.8901,-0.0395469,0,1.60027e-06,6.3426e-07,1.20908e-09,3.45826e-07,0,0,3.69739e-09,1,0.06,0.1,0.06,0
100004,100000,298,0.767,0.00561333,1.60136e-06,1.1644,0,0.00737086,0.233,4.94952e-09,0.00332587,3.25533e-17,0,1.01573e-09,100000,298,0.00332587,1.0206e-06,0,0.00176036,2.89161,-0.0388352,0,2.89073,-0.0380328,0,1.54484e-06,5.52828e-07,1.05384e-09,3.16574e-07,0,0,3.69739e-09,1,0.06075,0.1,0.06075,0
100004,100000,298,0.767,0.00561333,1.68383e-06,1.1644,0,0.0072325,0.233,4.51743e-09,0.0030793,2.37304e-17,0,8.30638e-10,100000,298,0.0030793,9.90097e-07,0,0.00182109,2.8922,-0.0372935,0,2.89136,-0.0365206,0,1.48965e-06,4.71737e-07,8.99262e-10,2.87427e-07,0,0,1.65799e-09,1,0.0615,0.1,0.0615,0
100004,100000,298,0.767,0.00561333,1.8675e-06,1.1644,0,0.00710357,0.233,4.46098e-09,0.00282474,2.43304e-17,0,7.25173e-10,100000,298,0.00282474,9.58721e-07,0,0.00197215,2.89275,-0.0359459,0,2.89194,-0.0352041,0,1.45786e-06,4.24093e-07,8.08439e-10,2.68576e-07,0,0,1.65799e-09,1,0.06225,0.1,0.06225,0
100004,100000,298,0.767,0.00561333,2.05117e-06,1.1644,0,0.00697464,0.233,4.40452e-09,0.00257018,2.49303e-17,0,6.19708e-10,100000,298,0.00257018,9.27345e-07,0,0.00212322,2.8933,-0.0345983,0,2.89252,-0.0338877,0,1.42606e-06,3.76449e-07,7.17616e-10,2.49726e-07,0,0,1.65799e-09,1,0.063,0.1,0.063,0
100004,100000,298,0.767,0.00561333,2.23484e-06,1.1644,0,0.00684571,0.233,4.34807e-09,0.00231562,2.55303e-17,0,5.14243e-10,100000,298,0.00231562,8.95969e-07,0,0.00227429,2.89385,-0.0332506,0,2.8931,-0.0325712,0,1.39427e-06,3.28805e-07,6.26794e-10,2.30876e-07,0,0,1.65799e-09,1,0.06375,0.1,0.06375,0
100004,100000,298,0.767,0.00561333,2.41851e-06,1.1644,0,0.00671678,0.233,4.29162e-09,0.00206106,2.61302e-17,0,4.08778e-10,100000,298,0.00206106,8.64593e-07,0,0.00242536,2.89439,-0.031903,0,2.89368,-0.0312547,0,1.36248e-06,2.81161e-07,5.35971e-10,2.12026e-07,0,0,1.65799e-09,1,0.0645,0.1,0.0645,0
100004,100000,298,0.767,0.00561333,2.69657e-06,1.1644,0,0.00657926,0.233,4.38169e-09,0.00179899,3.03493e-17,0,3.17386e-10,100000,298,0.00179899,8.27386e-07,0,0.00265456,2.89497,-0.0305068,0,2.89428,-0.0298919,0,1.33282e-06,2.37645e-07,4.53018e-10,1.92928e-07,0,0,8.03595e-10,1,0.06525,0.1,0.06525,0
100004,100000,298,0.767,0.00561333,3.10724e-06,1.1644,0,0.00642965,0.233,4.6776e-09,0.00152636,3.96527e-17,0,2.45768e-10,100000,298,0.00152636,7.81987e-07,0,0.00299353,2.89558,-0.0290424,0,2.89493,-0.0284642,0,1.30614e-06,1.99931e-07,3.81123e-10,1.73482e-07,0,0,8.03595e-10,1,0.066,0.1,0.066,0
100004,100000,298,0.767,0.00561333,3.57514e-06,1.1644,0,0.00628023,0.233,5.06021e-09,0.00126621,5.29925e-17,0,1.79649e-10,100000,298,0.00126621,7.35755e-07,0,0.00337709,2.89619,-0.027602,0,2.89556,-0.0270601,0,1.28026e-06,1.64404e-07,3.134e-10,1.54269e-07,0,0,4.47508e-10,1,0.06675,0.1,0.06675,0
100004,100000,298,0.767,0.00561333,4.26048e-06,1.1644,0,0.00613149,0.233,5.77219e-09,0.00105341,8.1667e-17,0,1.34419e-10,100000,298,0.00105341,6.8636e-07,0,0.00393005,2.89675,-0.0262531,0,2.89615,-0.0257459,0,1.25743e-06,1.3719e-07,2.61522e-10,1.35943e-07,0,0,4.47508e-10,1,0.0675,0.1,0.0675,0
100004,100000,298,0.767,0.00561333,5.11165e-06,1.1644,0,0.00597788,0.233,6.72846e-09,0.000851057,1.2971e-16,0,9.42204e-11,100000,298,0.000851057,6.3728e-07,0,0.00460942,2.89731,-0.0249201,0,2.89673,-0.0244474,0,1.23493e-06,1.11905e-07,2.13322e-10,1.17831e-07,0,0,2.43815e-10,1,0.06825,0.1,0.06825,0
100004,100000,298,0.767,0.00561333,6.29095e-06,1.1644,0,0.00581466,0.233,8.16811e-09,0.000669345,2.16077e-16,0,6.39782e-11,100000,298,0.000669345,5.88822e-07,0,0.00553889,2.89785,-0.0236187,0,2.89729,-0.0231802,0,1.2131e-06,9.04373e-08,1.72399e-10,1.00141e-07,0,0,2.43815e-10,1,0.069,0.1,0.069,0
100004,100000,298,0.767,0.00561333,8.09418e-06,1.1644,0,0.00563217,0.233,1.05596e-08,0.000510532,4.34437e-16,0,4.1521e-11,100000,298,0.000510532,5.38421e-07,0,0.00692415,2.89836,-0.0223398,0,2.89783,-0.0219354,0,1.19169e-06,7.20656e-08,1.37377e-10,8.27894e-08,0,0,1.29454e-10,1,0.06975,0.1,0.06975,0
100004,100000,298,0.767,0.00561333,1.06639e-05,1.1644,0,0.00542531,0.233,1.41457e-08,0.000370608,9.21977e-16,0,2.45596e-11,100000,298,0.000370608,4.83789e-07,0,0.00884741,2.89884,-0.0210776,0,2.89833,-0.0207072,0,1.17064e-06,5.6011e-08,1.06773e-10,6.57316e-08,0,0,6.68304e-11,1,0.0705,0.1,0.0705,0
100004,100000,298,0.767,0.00561333,1.46493e-05,1.1644,0,0.00517243,0.233,1.99738e-08,0.000253579,2.27564e-15,0,1.31304e-11,100000,298,0.000253579,4.22488e-07,0,0.0117194,2.89927,-0.0198343,0,2.89877,-0.0194976,0,1.15014e-06,4.25071e-08,8.10303e-11,4.90666e-08,0,0,3.35203e-11,1,0.07125,0.1,0.07125,0
100004,100000,298,0.767,0.00561333,2.13534e-05,1.1644,0,0.00482927,0.233,2.77534e-08,0.000160129,4.88314e-15,0,6.17306e-12,100000,298,0.000160129,3.59957e-07,0,0.016265,2.89961,-0.0186109,0,2.89913,-0.0183076,0,1.13066e-06,3.14434e-08,5.99399e-11,3.2884e-08,0,0,1.63428e-11,1,0.072,0.1,0.072,0
100004,100000,298,0.767,0.00561333,3.32129e-05,1.1644,0,0.00431501,0.233,3.2054e-08,8.84377e-05,7.41337e-15,0,2.36025e-12,100000,298,8.84377e-05,3.10673e-07,0,0.0235787,2.89985,-0.0174065,0,2.89937,-0.0171361,0,1.11291e-06,2.25577e-08,4.30012e-11,1.71935e-08,0,0,7.75456e-12,1,0.07275,0.1,0.07275,0
100004,100000,298,0.767,0.00561333,5.63854e-05,1.1644,0,0.00344769,0.233,2.46231e-08,3.74854e-05,5.552e-15,0,6.37182e-13,100000,298,3.74854e-05,2.63354e-07,0,0.0357953,2.89992,-0.016221,0,2.89945,-0.0159832,0,1.098e-06,1.57401e-08,3.00051e-11,1.99118e-09,0,0,1.61764e-12,1,0.0735,0.1,0.0735,0
100004,100000,298,0.767,0.00561333,0.000103538,1.1644,0,0.00198519,0.233,7.64219e-09,7.93718e-06,4.07815e-16,0,9.73154e-14,100000,298,7.93718e-06,2.04644e-07,0,0.0589433,2.89978,-0.0150573,0,2.89932,-0.0148517,0,1.08703e-06,1.09233e-08,2.08229e-11,-1.27563e-08,0,0,3.13416e-13,1,0.07425,0.1,0.07425,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.075,0.1,0.075,0
