"pd","pMean","TMean","N2","pPrime2Mean","kappa","rho","CO2","k","O2","aC3H6OMean","alphat","aC3H6OPrime2Mean","dQ","aC3H6O","p","T","mut","TPrime2Mean","H2O","epsilon","U:0","U:1","U:2","UMean:0","UMean:1","UMean:2","UPrime2Mean:0","UPrime2Mean:1","UPrime2Mean:2","UPrime2Mean:3","UPrime2Mean:4","UPrime2Mean:5","flux","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
100004,100000,297.995,0.767,0.00561333,2.21747e-06,1.1644,0,0.00957983,0.233,2.16978e-06,0.00301203,1.58051e-11,0,2.85238e-07,100000,298,0.00301203,9.62078e-05,0,0.00320044,2.82735,-0.0482071,0,2.82706,-0.0514041,0,6.13036e-05,3.89874e-05,7.43208e-08,1.9294e-05,0,0,1.27316e-06,1,0.05475,0.15,0.05475,0
100004,100000,297.995,0.767,0.00561333,2.19768e-06,1.1644,0,0.00942914,0.233,2.06272e-06,0.00299102,1.44133e-11,0,2.67201e-07,100000,298,0.00299102,9.41646e-05,0,0.00311888,2.82786,-0.046959,0,2.82738,-0.0500385,0,6.23945e-05,3.56244e-05,6.791e-08,1.96202e-05,0,0,8.65428e-07,1,0.0555,0.15,0.0555,0
100004,100000,297.995,0.767,0.00561333,2.2058e-06,1.1644,0,0.00927844,0.233,1.96514e-06,0.00293421,1.32824e-11,0,2.3875e-07,100000,298,0.00293421,9.23405e-05,0,0.00307888,2.82834,-0.0457541,0,2.82772,-0.0487158,0,6.3222e-05,3.27494e-05,6.24295e-08,1.97076e-05,0,0,8.65428e-07,1,0.05625,0.15,0.05625,0
100004,100000,297.995,0.767,0.00561333,2.21391e-06,1.1644,0,0.00912774,0.233,1.86756e-06,0.0028774,1.21516e-11,0,2.103e-07,100000,298,0.0028774,9.05164e-05,0,0.00303887,2.82882,-0.0445492,0,2.82805,-0.0473931,0,6.40494e-05,2.98745e-05,5.6949e-08,1.9795e-05,0,0,8.65428e-07,1,0.057,0.15,0.057,0
100004,100000,297.995,0.767,0.00561333,2.22203e-06,1.1644,0,0.00897703,0.233,1.76998e-06,0.00282059,1.10207e-11,0,1.8185e-07,100000,298,0.00282059,8.86922e-05,0,0.00299886,2.8293,-0.0433443,0,2.82839,-0.0460704,0,6.48769e-05,2.69995e-05,5.14685e-08,1.98824e-05,0,0,8.65428e-07,1,0.05775,0.15,0.05775,0
100004,100000,297.995,0.767,0.00561333,2.25519e-06,1.1644,0,0.00882434,0.233,1.67685e-06,0.00274087,1.00017e-11,0,1.55644e-07,100000,298,0.00274087,8.69683e-05,0,0.00298824,2.82977,-0.0421717,0,2.82874,-0.044782,0,6.53476e-05,2.44204e-05,4.6552e-08,1.98376e-05,0,0,3.66106e-07,1,0.0585,0.15,0.0585,0
100004,100000,297.995,0.767,0.00561333,2.33339e-06,1.1644,0,0.00866806,0.233,1.59173e-06,0.00261992,9.18395e-12,0,1.33476e-07,100000,298,0.00261992,8.54247e-05,0,0.00303047,2.83024,-0.0410573,0,2.82913,-0.0435554,0,6.51764e-05,2.23735e-05,4.26502e-08,1.95549e-05,0,0,3.66106e-07,1,0.05925,0.15,0.05925,0
100004,100000,297.995,0.767,0.00561333,2.41159e-06,1.1644,0,0.00851178,0.233,1.50662e-06,0.00249896,8.36617e-12,0,1.11307e-07,100000,298,0.00249896,8.38811e-05,0,0.00307271,2.83071,-0.0399429,0,2.82951,-0.0423288,0,6.50053e-05,2.03267e-05,3.87483e-08,1.92722e-05,0,0,3.66106e-07,1,0.06,0.15,0.06,0
100004,100000,297.995,0.767,0.00561333,2.48979e-06,1.1644,0,0.0083555,0.233,1.4215e-06,0.00237801,7.5484e-12,0,8.91388e-08,100000,298,0.00237801,8.23374e-05,0,0.00311494,2.83118,-0.0388285,0,2.8299,-0.0411022,0,6.48341e-05,1.82799e-05,3.48465e-08,1.89895e-05,0,0,3.66106e-07,1,0.06075,0.15,0.06075,0
100004,100000,297.995,0.767,0.00561333,2.56925e-06,1.1644,0,0.00819916,0.233,1.3365e-06,0.00225667,6.73287e-12,0,6.71037e-08,100000,298,0.00225667,8.07967e-05,0,0.00315842,2.83164,-0.0377156,0,2.83029,-0.0398773,0,6.46496e-05,1.62399e-05,3.09578e-08,1.87034e-05,0,0,1.20773e-07,1,0.0615,0.15,0.0615,0
100004,100000,297.995,0.767,0.00561333,2.77272e-06,1.1644,0,0.00803731,0.233,1.26319e-06,0.002098,6.13918e-12,0,5.82003e-08,100000,298,0.002098,7.95403e-05,0,0.00332375,2.83211,-0.0367528,0,2.83075,-0.0388108,0,6.31621e-05,1.48786e-05,2.83627e-08,1.80809e-05,0,0,1.20773e-07,1,0.06225,0.15,0.06225,0
100004,100000,297.995,0.767,0.00561333,2.97618e-06,1.1644,0,0.00787546,0.233,1.18987e-06,0.00193932,5.54548e-12,0,4.92969e-08,100000,298,0.00193932,7.8284e-05,0,0.00348908,2.83258,-0.0357899,0,2.8312,-0.0377442,0,6.16746e-05,1.35172e-05,2.57676e-08,1.74585e-05,0,0,1.20773e-07,1,0.063,0.15,0.063,0
100004,100000,297.995,0.767,0.00561333,3.17965e-06,1.1644,0,0.00771361,0.233,1.11656e-06,0.00178064,4.95179e-12,0,4.03936e-08,100000,298,0.00178064,7.70276e-05,0,0.00365441,2.83305,-0.0348271,0,2.83166,-0.0366777,0,6.01871e-05,1.21559e-05,2.31726e-08,1.6836e-05,0,0,1.20773e-07,1,0.06375,0.15,0.06375,0
100004,100000,297.995,0.767,0.00561333,3.38311e-06,1.1644,0,0.00755176,0.233,1.04324e-06,0.00162197,4.3581e-12,0,3.14902e-08,100000,298,0.00162197,7.57713e-05,0,0.00381974,2.83352,-0.0338642,0,2.83212,-0.0356112,0,5.86996e-05,1.07946e-05,2.05775e-08,1.62136e-05,0,0,1.20773e-07,1,0.0645,0.15,0.0645,0
100004,100000,297.995,0.767,0.00561333,3.70375e-06,1.1644,0,0.00736556,0.233,9.64974e-07,0.00144448,3.76491e-12,0,2.47981e-08,100000,298,0.00144448,7.44735e-05,0,0.00408356,2.83406,-0.0328372,0,2.83268,-0.0344676,0,5.64377e-05,9.44847e-06,1.80114e-08,1.53448e-05,0,0,6.55281e-08,1,0.06525,0.15,0.06525,0
100004,100000,297.995,0.767,0.00561333,4.18899e-06,1.1644,0,0.00714518,0.233,8.79751e-07,0.00124056,3.17246e-12,0,2.12129e-08,100000,298,0.00124056,7.31175e-05,0,0.00448573,2.83468,-0.0317203,0,2.83337,-0.0332156,0,5.30878e-05,8.12374e-06,1.54861e-08,1.413e-05,0,0,6.55281e-08,1,0.066,0.15,0.066,0
100004,100000,297.996,0.767,0.00561333,4.73598e-06,1.1644,0,0.00692236,0.233,7.96247e-07,0.00104438,2.60494e-12,0,1.8131e-08,100000,298,0.00104438,7.17939e-05,0,0.00493322,2.83531,-0.030626,0,2.83407,-0.0319863,0,4.954e-05,6.8549e-06,1.30673e-08,1.28638e-05,0,0,5.16655e-08,1,0.06675,0.15,0.06675,0
100004,100000,297.996,0.767,0.00561333,5.51753e-06,1.1644,0,0.00669029,0.233,7.19269e-07,0.000877589,2.13216e-12,0,1.69611e-08,100000,298,0.000877589,7.05935e-05,0,0.00555284,2.83594,-0.0296179,0,2.83484,-0.0308432,0,4.52404e-05,5.79842e-06,1.10534e-08,1.14024e-05,0,0,5.16655e-08,1,0.0675,0.15,0.0675,0
100004,100000,297.996,0.767,0.00561333,6.47587e-06,1.1644,0,0.0064449,0.233,6.43618e-07,0.000717059,1.67654e-12,0,1.63052e-08,100000,298,0.000717059,6.94028e-05,0,0.00629422,2.83659,-0.028622,0,2.83564,-0.0297103,0,4.05671e-05,4.79019e-06,9.13144e-09,9.87585e-06,0,0,4.87936e-08,1,0.06825,0.15,0.06825,0
100004,100000,297.996,0.767,0.00561333,7.78402e-06,1.1644,0,0.00617316,0.233,5.70589e-07,0.000568913,1.25487e-12,0,1.66662e-08,100000,298,0.000568913,6.82311e-05,0,0.00727653,2.83727,-0.0276503,0,2.83654,-0.0285978,0,3.51544e-05,3.8774e-06,7.3914e-09,8.22044e-06,0,0,4.87936e-08,1,0.069,0.15,0.069,0
100004,100000,297.996,0.767,0.00561333,9.72371e-06,1.1644,0,0.00586088,0.233,5.0593e-07,0.000436991,8.84706e-13,0,1.88122e-08,100000,298,0.000436991,6.71068e-05,0,0.00864957,2.83798,-0.0266939,0,2.83753,-0.0274969,0,2.91657e-05,3.04859e-06,5.81146e-09,6.48994e-06,0,0,5.39254e-08,1,0.06975,0.15,0.06975,0
100004,100000,297.996,0.767,0.00561333,1.24079e-05,1.1644,0,0.00550493,0.233,4.53458e-07,0.000319145,5.80325e-13,0,2.3632e-08,100000,298,0.000319145,6.60152e-05,0,0.0104416,2.83869,-0.0257483,0,2.83859,-0.0264041,0,2.29786e-05,2.28789e-06,4.36135e-09,4.74719e-06,0,0,7.02187e-08,1,0.0705,0.15,0.0705,0
100004,100000,297.996,0.767,0.00561333,1.64141e-05,1.1644,0,0.00507736,0.233,4.24177e-07,0.000219158,4.02066e-13,0,3.43639e-08,100000,298,0.000219158,6.49803e-05,0,0.0129019,2.83942,-0.0248149,0,2.83974,-0.025322,0,1.70913e-05,1.61677e-06,3.08202e-09,3.08767e-06,0,0,1.05848e-07,1,0.07125,0.15,0.07125,0
100004,100000,297.996,0.767,0.00561333,2.28253e-05,1.1644,0,0.00453231,0.233,4.28003e-07,0.000138269,4.30213e-13,0,5.86215e-08,100000,298,0.000138269,6.41536e-05,0,0.0163685,2.84011,-0.0238956,0,2.84092,-0.0242603,0,1.27482e-05,1.07059e-06,2.04084e-09,1.73702e-06,0,0,1.71219e-07,1,0.072,0.15,0.072,0
100004,100000,297.996,0.767,0.00561333,3.35603e-05,1.1644,0,0.00380161,0.233,4.29313e-07,7.54489e-05,5.25228e-13,0,1.03904e-07,100000,298,7.54489e-05,6.39283e-05,0,0.0212024,2.84073,-0.0229912,0,2.84198,-0.0232354,0,1.11368e-05,6.78361e-07,1.29314e-09,9.05246e-07,0,0,2.67718e-07,1,0.07275,0.15,0.07275,0
100004,100000,297.996,0.767,0.00561333,5.31727e-05,1.1644,0,0.00276441,0.233,3.16599e-07,3.05752e-05,3.08157e-13,0,1.40676e-07,100000,298,3.05752e-05,6.48088e-05,0,0.0280138,2.8412,-0.0221032,0,2.84272,-0.0222663,0,1.16492e-05,4.29886e-07,8.19482e-10,5.30999e-07,0,0,3.97967e-07,1,0.0735,0.15,0.0735,0
100004,100000,297.996,0.767,0.00561333,8.82714e-05,1.1644,0,0.00139765,0.233,1.35035e-07,5.81488e-06,5.61122e-14,0,1.54047e-07,100000,298,5.81488e-06,6.63749e-05,0,0.0397027,2.84142,-0.0212351,0,2.84299,-0.0213467,0,1.20289e-05,2.64723e-07,5.04636e-10,2.6565e-07,0,0,5.65755e-07,1,0.07425,0.15,0.07425,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.075,0.15,0.075,0
